ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/63/20,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",20,,Identificador del proceso de producción del análisis o de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/63/21-22,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",21-22,,Límite (horas) de recogida de datos de observación después de la hora de referencia,(véase la nota 3),,,,Operational,Original
grib2/4/63/23,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",23,,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,Original
grib2/4/63/24,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",24,,Indicador de la unidad del lapso de tiempo,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/63/25-28,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",25-28,,Hora de la predicción expresada en la unidad definida por el octeto 24,(véase la nota 4),,,,Operational,Original
grib2/4/63/29,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",29,,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,,,Operational,Original
grib2/4/63/30,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",30,,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/63/31-34,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",31-34,,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/63/35,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",35,,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,,,Operational,Original
grib2/4/63/36,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",36,,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/63/37-40,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",37-40,,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
grib2/4/63/41,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",41,,Tipo de predicción por conjuntos,(véase la Tabla de cifrado 4.6),,,,Operational,Original
grib2/4/63/42,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",42,,Número de la perturbación,,,,,Operational,Original
grib2/4/63/43,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",43,,Número de previsiones en el conjunto,,,,,Operational,Original
grib2/4/63/44-45,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",44-45,,Año,,,,,Operational,Original
grib2/4/63/46,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",46,,Mes,,,,,Operational,Original
grib2/4/63/47,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",47,,Día,,,,,Operational,Original
grib2/4/63/48,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",48,,Hora,,,,,Operational,Original
grib2/4/63/49,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",49,,Minuto,,,,,Operational,Original
grib2/4/63/50,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",50,,Segundo,,,,,Operational,Original
grib2/4/63/51,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",51,,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,Original
grib2/4/63/52-55,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",52-55,,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/63//1,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",,,56-67 Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/63/56,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",56,,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo",(véase la Tabla de cifrado 4.10),,,,Operational,Original
grib2/4/63/57,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",57,,Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico,(véase la Tabla de cifrado 4.11),,,,Operational,Original
grib2/4/63/58,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",58,,Indicador de la unidad de tiempo empleada para el lapso de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/63/59-62,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",59-62,,"Duración del lapso de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/63/63,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",63,,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos utilizados,(véase la Tabla de cifrado 4.4),,,,Operational,Original
grib2/4/63/64-67,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",64-67,,Incremento de tiempo entre campos sucesivos en unidades definidas por el octeto precedente (véanse la notas 5 y 6),,,,,Operational,Original
grib2/4/63//2,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",,,"68-nn  Estos octetos se incluyen solo si n > 1, donde nn = 55 + 12 x n",,,,,Operational,Original
grib2/4/63/68-79,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",68-79,,Mismo contenido que el de los octetos 56 a 67 para la etapa siguiente del cálculo,,,,,Operational,Original
grib2/4/63/80-nn,"Modelo de definición del producto 4.63 — Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo para cambios espaciotemporales en las placas",80-nn,,"Especificaciones adicionales del lapso de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos 56 a 67, repetido en caso necesario",,,,,Operational,Original
