ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/2/0/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",13,,Agua en la superficie de la cubierta vegetal,,,kg m-2,Operational,Original
grib2/4/2/2/0/14,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",14,,Escala de longitud de mezclado Blackadar,,,m,Operational,Original
grib2/4/2/2/0/15,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",15,,Conductancia de la cubierta vegetal,,,m s-1,Operational,Original
grib2/4/2/2/0/16,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",16,,Resistencia estómica mínima,,,s m-1,Operational,Original
grib2/4/2/2/0/17,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",17,,Punto de marchitez*,,,Proporción,Deprecated,Original
grib2/4/2/2/0/18,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",18,,Parámetro solar de la conductancia de la cubierta vegetal,,,Proporción,Operational,Original
grib2/4/2/2/0/19,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",19,,Parámetro de temperatura de la conductancia de la cubierta vegetal,,,Proporción,Operational,Original
grib2/4/2/2/0/20,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",20,,Parámetro de humedad de la conductancia de la cubierta vegetal,,,Proporción,Operational,Original
grib2/4/2/2/0/21,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",21,,Parámetro de humedad del suelo de la conductancia de la cubierta vegetal,,,Proporción,Operational,Original
grib2/4/2/2/0/22,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",22,,Humedad del suelo***,,,kg m-3,Deprecated,Original
grib2/4/2/2/0/23,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",23,,Agua en el suelo integrada en columna***,,,kg m-2,Deprecated,Original
grib2/4/2/2/0/24,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",24,,Flujo térmico,,,W m-2,Operational,Original
grib2/4/2/2/0/25,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",25,,Humedad volumétrica del suelo,,,m-3 m-3,Operational,Original
grib2/4/2/2/0/26,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",26,,Punto de marchitez,,,kg m-3,Operational,Original
grib2/4/2/2/0/27,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",27,,Punto de marchitez volumétrico,,,m-3 m-3,Operational,Original
grib2/4/2/2/0/28,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",28,,Índice de área foliar,,,Numérica,Operational,Original
grib2/4/2/2/0/29,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",29,,Cubierta forestal perenne,,,Proporción,Operational,Original
grib2/4/2/2/0/30,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",30,,Cubierta forestal caducifolia,,,Proporción,Operational,Original
grib2/4/2/2/0/31,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",31,,Índice de vegetación diferencial normalizado (NDVI),,,Numérica,Operational,Original
grib2/4/2/2/0/32,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",32,,Profundidad radicular de la vegetación,,,m,Operational,Original
grib2/4/2/2/0/33,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",33,,Escorrentía y drenaje de aguas****,,,kg m-2,Operational,Original
grib2/4/2/2/0/34,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",34,,Escorrentía de aguas superficiales****,,,kg m-2,Operational,Original
grib2/4/2/2/0/35,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",35,,Clase de placa,,,Tabla de cifrado 4.243,Operational,Original
grib2/4/2/2/0/36,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",36,,Fracción de placa,,,Proporción,Operational,Original
grib2/4/2/2/0/37,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",37,,Porcentaje de placa,,,%,Operational,Original
grib2/4/2/2/0/38,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",38,,Contenido de hielo volumétrico del suelo (equivalente en agua),véase la nota,,m³ m-3,Operational,Original
grib2/4/2/2/0/39,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",39,,Tasa de evapotranspiración,,,Kg m-2 s-1,Operational,Original
grib2/4/2/2/0/40,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",40,,Tasa de evapotranspiración potencial,,,Kg m-2 s-1,Operational,Original
grib2/4/2/2/0/41,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",41,,Tasa de derretimiento de nieve,,,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/42,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",42,,Escorrentía de agua y tasa de drenaje,,,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/43,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",43,,Dirección de drenaje,,,(Tabla de cifrado 4.250),Operational,AI Engine
grib2/4/2/2/0/44,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",44,,Área de aguas arriba,,,m²,Operational,AI Engine
grib2/4/2/2/0/45,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",45,,Cobertura de humedales,,,Proporción,Operational,AI Engine
grib2/4/2/2/0/46,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",46,,Tipo de humedal,,,(Tabla de códigos 4.239),Operational,AI Engine
grib2/4/2/2/0/47,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",47,,Cubierta de riego,,,Proporción,Operational,AI Engine
grib2/4/2/2/0/48,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",48,,Cobertura de cultivo C4,(ver Nota 7),125,Proporción,Operational,AI Engine
grib2/4/2/2/0/49,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",49,,Cobertura de pastos C4,(ver Nota 7),125,Proporción,Operational,AI Engine
grib2/4/2/2/0/50,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",50,,Contenido del depósito de piel,,,kg m-2,Operational,AI Engine
grib2/4/2/2/0/51,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",51,,Tasa de escorrentía superficial,,,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/52,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",52,,Tasa de escorrentía subsuperficial,,,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/53,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",53,,Cobertura de vegetación baja,,,Proporción,Operational,AI Engine
grib2/4/2/2/0/54,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",54,,Cobertura de vegetación alta,,,Proporción,Operational,AI Engine
grib2/4/2/2/0/55,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",55,,"Índice de área foliar, vegetación baja",,,m2 m-2,Operational,AI Engine
grib2/4/2/2/0/56,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",56,,"Índice de área foliar, vegetación alta",,,m2 m-2,Operational,AI Engine
grib2/4/2/2/0/57,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",57,,Tipo de vegetación baja,,,Tabla de cifrado 4.234,Operational,AI Engine
grib2/4/2/2/0/58,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",58,,Tipo de vegetación alta,,,Tabla de códigos 4.234,Operational,AI Engine
grib2/4/2/2/0/59,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",59,,Flujo de intercambio neto de ecosistema,(ver la Nota 8),130,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/60,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",60,,Flujo de producción primaria bruta,(ver la Nota 8),130,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/61,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",61,,Flujo de respiración del ecosistema,(ver la Nota 8),130,kg m-2 s-1,Operational,AI Engine
grib2/4/2/2/0/62,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",62,,Emisividad,,,Proporción,Operational,AI Engine
grib2/4/2/2/0/63,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",63,,Temperatura del aire del dosel,,,K,Operational,AI Engine
grib2/4/2/2/0/64-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",64-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/2/0/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",192-254,,Reservados para uso local,,,,Operational,Original
grib2/4/2/2/0/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",255,,Valor faltante,,,,Operational,Original
