ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/10/0/13,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",13,,Período medio de las olas secundarias,,,s,Operational,PDF
grib2/4/2/10/0/14,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",14,,Dirección media de las olas producidas por el viento y la mar de fondo combinadas,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/15,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",15,,Período medio de las olas producidas por el viento y la mar de fondo combinadas,,,s,Operational,PDF
grib2/4/2/10/0/16,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",16,,Coeficiente de arrastre con olas,,,—,Operational,PDF
grib2/4/2/10/0/17,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",17,,Velocidad de rozamiento,,,m s-1,Operational,PDF
grib2/4/2/10/0/18,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",18,,Esfuerzo de ola,,,N m-2,Operational,PDF
grib2/4/2/10/0/19,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",19,,Esfuerzo de ola normalizado,,,—,Operational,PDF
grib2/4/2/10/0/20,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",20,,Pendiente cuadrática media de las olas,,,—,Operational,PDF
grib2/4/2/10/0/21,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",21,,Deriva de Stokes en la superficie del componente u,,,m s-1,Operational,PDF
grib2/4/2/10/0/22,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",22,,Deriva de Stokes en la superficie del componente v,,,m s-1,Operational,PDF
grib2/4/2/10/0/23,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",23,,Período de altura máxima de ola,,,s,Operational,PDF
grib2/4/2/10/0/24,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",24,,Altura máxima de ola,,,m,Operational,PDF
grib2/4/2/10/0/25,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",25,,Inversa del valor medio de la frecuencia de olas,,,s,Operational,PDF
grib2/4/2/10/0/26,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",26,,Inversa del valor medio de la frecuencia de olas de viento,,,s,Operational,PDF
grib2/4/2/10/0/27,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",27,,Inversa de la frecuencia media del total de olas de fondo,,,s,Operational,PDF
grib2/4/2/10/0/28,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",28,,Valor medio del período de ola en intersección cero,,,s,Operational,PDF
grib2/4/2/10/0/29,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",29,,Valor medio del período de las olas de viento en intersección cero,,,s,Operational,PDF
grib2/4/2/10/0/30,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",30,,Valor medio del período del total de olas de fondo en intersección cero,,,s,Operational,PDF
grib2/4/2/10/0/31,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",31,,Anchura direccional de ola,,,—,Operational,PDF
grib2/4/2/10/0/32,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",32,,Anchura direccional de las olas de viento,,,—,Operational,PDF
grib2/4/2/10/0/33,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",33,,Anchura direccional del total de las olas de fondo,,,—,Operational,PDF
grib2/4/2/10/0/34,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",34,,Período pico de las olas,,,s,Operational,PDF
grib2/4/2/10/0/35,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",35,,Período pico de las olas de viento,,,s,Operational,PDF
grib2/4/2/10/0/36,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",36,,Período pico del total de las olas de fondo,,,s,Operational,PDF
grib2/4/2/10/0/37,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",37,,Altura de ola por altímetro,,,m,Operational,PDF
grib2/4/2/10/0/38,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",38,,Altura de ola corregida por altímetro,,,m,Operational,PDF
grib2/4/2/10/0/39,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",39,,Corrección relativa del intervalo de valores por altímetro,,,—,Operational,PDF
grib2/4/2/10/0/40,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",40,,Velocidad de viento neutra a 10 m sobre las olas,,,m s-1,Operational,PDF
grib2/4/2/10/0/41,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",41,,Dirección del viento a 10 m sobre las olas,,,°,Operational,PDF
grib2/4/2/10/0/42,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",42,,Espectro de energía del oleaje,,,m² s rad-1,Operational,PDF
grib2/4/2/10/0/43,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",43,,Curtosis de la elevación de la superficie del mar a causa de las olas,,,—,Operational,PDF
grib2/4/2/10/0/44,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",44,,Índice Benjamin-Feir,,,—,Operational,PDF
grib2/4/2/10/0/45,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",45,,Factor de cúspide espectral,,,s-1,Operational,PDF
grib2/4/2/10/0/46,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",46,,Dirección de la ola máxima,,,°,Operational,PDF
grib2/4/2/10/0/47,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",47,,Altura significativa de las olas en la primera partición de mar de fondo,,,m,Operational,PDF
grib2/4/2/10/0/48,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",48,,Altura significativa de las olas en la segunda partición de mar de fondo,,,m,Operational,PDF
grib2/4/2/10/0/49,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",49,,Altura significativa de las olas en la tercera partición de mar de fondo,,,m,Operational,PDF
grib2/4/2/10/0/50,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",50,,Período medio de las olas en la primera partición de mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/51,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",51,,Período medio de las olas en la segunda partición de mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/52,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",52,,Período medio de las olas en la tercera partición de mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/53,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",53,,Dirección media de las olas en la primera partición de mar de fondo,,,°,Operational,PDF
grib2/4/2/10/0/54,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",54,,Dirección media de las olas en la segunda partición de mar de fondo,,,°,Operational,PDF
grib2/4/2/10/0/55,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",55,,Dirección media de las olas en la tercera partición de mar de fondo,,,°,Operational,PDF
grib2/4/2/10/0/56,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",56,,Anchura direccional de ola en la primera partición de mar de fondo,,,—,Operational,PDF
grib2/4/2/10/0/57,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",57,,Anchura direccional de ola en la segunda partición de mar de fondo,,,—,Operational,PDF
grib2/4/2/10/0/58,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",58,,Anchura direccional de ola en la tercera partición de mar de fondo,,,—,Operational,PDF
grib2/4/2/10/0/59,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",59,,Anchura de la frecuencia de ola en la primera partición de mar de fondo,,,—,Operational,PDF
grib2/4/2/10/0/60,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",60,,Anchura direccional de ola en la segunda partición de mar de fondo,,,—,Operational,PDF
grib2/4/2/10/0/61,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",61,,Anchura direccional de ola en la tercera partición de mar de fondo,,,—,Operational,PDF
grib2/4/2/10/0/62,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",62,,Anchura de la frecuencia de ola,,,—,Operational,PDF
grib2/4/2/10/0/63,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",63,,Anchura de la frecuencia de las olas de viento,,,—,Operational,PDF
grib2/4/2/10/0/64,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",64,,Anchura de la frecuencia del total de las olas de fondo,,,—,Operational,PDF
grib2/4/2/10/0/65,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",65,,Período pico de las olas en la primera partición de mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/66,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",66,,Período pico de las olas en la segunda partición de mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/67,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",67,,Período pico de las olas en la tercera partición de mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/68,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",68,,Dirección pico de las olas en la primera partición de mar de fondo,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/69,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",69,,Dirección pico de las olas en la segunda partición de mar de fondo,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/70,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",70,,Dirección pico de las olas en la tercera partición de mar de fondo,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/71,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",71,,Dirección pico de las olas de viento,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/65-191,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",65-191,,Reservados,,,,Operational,PDF
grib2/4/2/10/0/192-254,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",192-254,,Reservados para uso local,,,,Operational,PDF
grib2/4/2/10/0/255,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",255,,Valor faltante,,,,Operational,PDF
