ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/1/0/18,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,18,,Electrodinámica,,,,Operational,PDF
grib2/4/1/0/19,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,19,,Nuclear/radiología,,,,Operational,PDF
grib2/4/1/0/20,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,20,,Propiedades físicas de la atmósfera,,,,Operational,PDF
grib2/4/1/0/21,Categoría de parámetros por disciplina de producto,Campo de especialización 0 — Productos meteorológicos,21,,Propiedades termodinámicas,,,,Operational,AI
grib2/4/1/0/22,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,22,,Índices de sequía,,,,Operational,AI
grib2/4/1/0/23-189,Categoría de parámetros por disciplina de producto,Disciplina de productos 0 - Productos meteorológicos,23-189,,Reservadas,,,,Operational,AI
grib2/4/1/0/190,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,190,,Reservadas,,,,Operational,PDF
grib2/4/1/0/191,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,191,,Cadena CCITT IA5,,,,Operational,PDF
grib2/4/1/0/192-254,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,192-254,,Varios,,,,Operational,PDF
grib2/4/1/0/255,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 0 — Productos meteorológicos,255,,Reservadas para uso local,,,,Operational,PDF
grib2/4/1/1/0,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 1 — Productos Hidrológicos,0,,Productos básicos de la hidrología,,,,Operational,PDF
grib2/4/1/1/1,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 1 — Productos Hidrológicos,1,,Probabilidades de la hidrología,,,,Operational,PDF
grib2/4/1/1/2,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 1 — Productos Hidrológicos,2,,Aguas interiores y propiedades de los sedimentos,,,,Operational,PDF
grib2/4/1/1/3-191,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 1 — Productos Hidrológicos,3-191,,Reservadas,,,,Operational,PDF
grib2/4/1/1/192-254,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 1 — Productos Hidrológicos,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/1/1/255,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 1 — Productos Hidrológicos,255,,Valor faltante,,,,Operational,PDF
grib2/4/1/2/0,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,0,,Vegetación/biomasa,,,,Operational,PDF
grib2/4/1/2/1,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,1,,Productos especiales para la agricultura y el acuicultivo,,,,Operational,PDF
grib2/4/1/2/2,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,2,,Productos relacionados con el transporte,,,,Operational,PDF
grib2/4/1/2/3,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,3,,Productos relacionados con los suelos,,,,Operational,PDF
grib2/4/1/2/4,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,4,,Productos relativos a condiciones meteorológicas favorables a los incendios,,,,Operational,PDF
grib2/4/1/2/5,Categoría de parámetros por disciplina de producto,Campo de especialización 2 — Productos para la superficie terrestre,5,,Glaciares y hielo continental,,,,Operational,AI
grib2/4/1/2/6,Categoría de parámetros por disciplina de producto,Campo de especialización 2 — Productos para la superficie terrestre,6,,Áreas urbanas,,,,Operational,AI
grib2/4/1/2/7,Categoría de parámetros por disciplina de producto,Campo de especialización 2 — Productos para la superficie terrestre,7,,Propiedades termodinámicas,,,,Operational,AI
grib2/4/1/2/8-191,Categoría de parámetros por disciplina de producto,Campo de especialización 2 — Productos para la superficie terrestre,8-191,,Reservadas,,,,Operational,AI
grib2/4/1/2/192-254,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/1/2/255,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 2 — Productos para la superficie terrestre,255,,Valor faltante,,,,Operational,PDF
grib2/4/1/3/0,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,0,,Productos de formato de imagen,(véase la nota 1),40,,Operational,PDF
grib2/4/1/3/1,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,1,,Productos cuantitativos,(véase la nota 2),39,,Operational,PDF
grib2/4/1/3/2,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,2,,Propiedades de las nubes,,,,Operational,PDF
grib2/4/1/3/3,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,3,,Condiciones de las reglas de vuelo,,,,Operational,PDF
grib2/4/1/3/4,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,4,,Ceniza volcánica,,,,Operational,PDF
grib2/4/1/3/5,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,5,,Temperatura en la superficie del mar,,,,Operational,PDF
grib2/4/1/3/6,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,6,,Radiación solar,,,,Operational,PDF
grib2/4/1/3/7-191,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,7-191,,Reservadas,,,,Operational,PDF
grib2/4/1/3/192-254,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/1/3/255,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 3 — Productos espaciales,255,,Valor faltante,,,,Operational,PDF
grib2/4/1/4/0,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,0,,Temperatura,,,,Operational,AI
grib2/4/1/4/1,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,1,,Impulso,,,,Operational,AI
grib2/4/1/4/2,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,2,,Masa y número de partículas cargadas,,,,Operational,AI
grib2/4/1/4/3,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de meteorología espacial,3,,Campos eléctricos y magnéticos,,,,Operational,AI
grib2/4/1/4/4,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,4,,Partículas energéticas,,,,Operational,AI
grib2/4/1/4/5,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,5,,Olas,,,,Operational,AI
grib2/4/1/4/6,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,6,,Emisiones electromagnéticas solares,,,,Operational,AI
grib2/4/1/4/7,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,7,,Emisiones electromagnéticas terrestres,,,,Operational,AI
grib2/4/1/4/8,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,8,,Imágenes,,,,Operational,AI
grib2/4/1/4/9,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,9,,Acoplamiento ion-neutral.,,,,Operational,AI
grib2/4/1/4/10,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,10,,Índices de clima espacial,,,,Operational,AI
grib2/4/1/4/11-191,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,11-191,,Reservadas,,,,Operational,AI
grib2/4/1/4/192-254,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,192-254,,Reservadas para uso local,,,,Operational,AI
grib2/4/1/4/255,Categoría de parámetros por disciplina de producto,Disciplina de producto 4 - Productos de clima espacial,255,,Valor faltante,,,,Operational,AI
grib2/4/1/10/0,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,0,,Olas,,,,Operational,PDF
grib2/4/1/10/1,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,1,,Corrientes,,,,Operational,PDF
grib2/4/1/10/2,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,2,,Hielo,,,,Operational,PDF
grib2/4/1/10/3,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,3,,Propiedades de la superficie,,,,Operational,PDF
grib2/4/1/10/4,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,4,,Propiedades subsuperficiales,,,,Operational,PDF
grib2/4/1/10/5-190,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,5-190,,Reservadas,,,,Operational,PDF
grib2/4/1/10/191,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,191,,Varios,,,,Operational,PDF
grib2/4/1/10/192-254,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/1/10/255,Tabla de cifrado 4.1 — Categoría de parámetros por campo de especialización de los productos,Campo de especialización 10 — Productos oceanográficos,255,,Valor faltante,,,,Operational,PDF
grib2/4/1/20/0,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,0,,Indicadores de salud,,,,Operational,AI
grib2/4/1/20/1,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,1,,Epidemiología,,,,Operational,AI
grib2/4/1/20/2,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,2,,Indicadores socioeconómicos,,,,Operational,AI
grib2/4/1/20/3,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,3,,Sector de energía renovable,,,,Operational,AI
grib2/4/1/20/4,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,4,,Índices de peligros meteorológicos e hidrológicos,,,,Operational,AI
grib2/4/1/20/5,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,5,,Índices de peligro ambiental,,,,Operational,AI
grib2/4/1/20/6-191,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,6-191,,Reservadas,,,,Operational,AI
grib2/4/1/20/192-254,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,192-254,,Reservadas para uso local,,,,Operational,AI
grib2/4/1/20/255,Categoría de parámetros por disciplina de producto,Disciplina de producto 20 - Impactos en la salud e impactos socioeconómicos,255,,Valor faltante,,,,Operational,AI
grib2/4/1/191/0,Categoría de parámetros por disciplina de producto,Disciplina de producto 191 - Parámetros computacionales,0,,Parametrizaciones estocásticas,,,,Operational,AI
grib2/4/1/191/1-191,Categoría de parámetros por disciplina de producto,Disciplina de producto 191 - Parámetros computacionales,1-191,,Reservadas,,,,Operational,AI
grib2/4/1/191/192-254,Categoría de parámetros por disciplina de producto,Disciplina de producto 191 - Parámetros computacionales,192-254,,Reservadas para uso local,,,,Operational,AI
grib2/4/1/191/255,Categoría de parámetros por disciplina de producto,Disciplina de producto 191 - Parámetros computacionales,255,,Valor faltante,,,,Operational,AI
