ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/0/71,Número del modelo de definición del producto,,71,,"Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en un nivel o capa horizontal en un momento dado",,,,Operational,PDF
grib2/4/0/72,Número del modelo de definición del producto,,72,,"Procesamiento posterior de los valores medios, acumulados y/o extremos y de otros valores obtenidos por cálculo estadístico para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,,Operational,PDF
grib2/4/0/73,Número del modelo de definición del producto,,73,,"Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en un nivel o capa horizontal durante un intervalo de tiempo continuo o discontinuo",,,,Operational,PDF
grib2/4/0/74-75,Número del modelo de definición del producto,,74-75,,Reservadas,,,,Operational,PDF
grib2/4/0/76,Número del modelo de definición del producto,,76,,"Análisis o predicción, en una superficie o capa horizontal en un momento dado, de los componentes químicos atmosféricos con fuente o sumidero",,,,Operational,PDF
grib2/4/0/77,Número del modelo de definición del producto,,77,,"Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal en un momento dado, de componentes químicos atmosféricos con fuente o sumidero",,,,Operational,PDF
grib2/4/0/78,Número del modelo de definición del producto,,78,,"Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal durante un lapso de tiempo continuo o discontinuo, para componentes químicos atmosféricos con fuente o sumidero",,,,Operational,PDF
grib2/4/0/79,Número del modelo de definición del producto,,79,,"Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, de componentes químicos atmosféricos con fuente o sumidero",,,,Operational,PDF
grib2/4/0/80,Número del modelo de definición del producto,,80,,"Análisis o predicción, en una superficie o capa horizontal en un momento dado, de las propiedades ópticas de los aerosoles con fuente o sumidero",,,,Operational,PDF
grib2/4/0/81,Número del modelo de definición del producto,,81,,"Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal en un momento dado, de las propiedades ópticas de los aerosoles con fuente o sumidero",,,,Operational,PDF
grib2/4/0/82,Número del modelo de definición del producto,,82,,"Valores promedios, acumulados y/o extremos, u otros procesados estadísticamente, en una superficie o capa horizontal durante un lapso de tiempo continuo o discontinuo, para aerosoles con fuente o sumidero",,,,Operational,PDF
grib2/4/0/83,Número del modelo de definición del producto,,83,,"Predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo, de aerosoles con fuente o sumidero",,,,Operational,PDF
grib2/4/0/84,Número del modelo de definición del producto,,84,,"Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",,,,Operational,PDF
grib2/4/0/85,Número del modelo de definición del producto,,85,,"Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",,,,Operational,PDF
grib2/4/0/86,Número del modelo de definición del producto,,86,,Predicciones de cuantiles en una superficie o capa horizontal en un momento dado,,,,Operational,PDF
grib2/4/0/87,Número del modelo de definición del producto,,87,,Predicciones de cuantiles en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,,Operational,PDF
grib2/4/0/88,Número del modelo de definición del producto,,88,,Análisis o predicción en una superficie o capa horizontal a una hora local,,,,Operational,PDF
grib2/4/0/89-90,Número del modelo de definición del producto,,89-90,,Reservadas,,,,Operational,PDF
grib2/4/0/91,Número del modelo de definición del producto,,91,,Predicciones categóricas para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,,Operational,PDF
grib2/4/0/92-253,Número del modelo de definición del producto,,92-253,,Reservadas,,,,Operational,PDF
grib2/4/0/254,Número del modelo de definición del producto,,254,,Cadena de caracteres CCITT IA5,,,,Operational,PDF
grib2/4/0/255-999,Número del modelo de definición del producto,,255-999,,Reservadas,,,,Operational,PDF
grib2/4/0/1000,Número del modelo de definición del producto,,1000,,Sección transversal del análisis y la previsión en un momento dado,,,,Experimental,PDF
grib2/4/0/1001,Número del modelo de definición del producto,,1001,,"Sección transversal del análisis o de la previsión promedio, u obtenido por otro cálculo estadístico, durante un intervalo de tiempo",,,,Experimental,PDF
grib2/4/0/1002,Número del modelo de definición del producto,,1002,,"Sección transversal del análisis o de la previsión promedio, u obtenido por otro cálculo estadístico, sobre la latitud o la longitud",,,,Experimental,PDF
grib2/4/0/1003-1099,Número del modelo de definición del producto,,1003-1099,,Reservadas,,,,Operational,PDF
grib2/4/0/1100,Número del modelo de definición del producto,,1100,,Retícula tipo de Hovmöller no promediada o sometida a otro cálculo estadístico,,,,Experimental,PDF
grib2/4/0/1101,Número del modelo de definición del producto,,1101,,Retícula tipo de Hovmöller promediada o sometida a otro cálculo estadístico,,,,Experimental,PDF
grib2/4/0/1102-32767,Número del modelo de definición del producto,,1102-32767,,Reservadas,,,,Operational,PDF
grib2/4/0/32768-65534,Número del modelo de definición del producto,,32768-65534,,Reservadas para uso local,,,,Operational,PDF
grib2/4/0/65535,Número del modelo de definición del producto,,65535,,Valor faltante,,,,Operational,PDF
