ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/18/19,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",19,,Llegada de actividad de deposición,((véase la nota 3)),151,s,Operational,AI Engine
grib2/4/2/0/18/20,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",20,,La actividad de deposición terminó,((véase la nota 3)),151,s,Operational,AI Engine
grib2/4/2/0/18/21,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",21,,Llegada de actividad de nube,((véase la nota 3)),151,s,Operational,AI Engine
grib2/4/2/0/18/22,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",22,,La actividad de la nube terminó,((véase la nota 3)),151,s,Operational,AI Engine
grib2/4/2/0/18/23,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",23,,Tasa de dosis efectiva,,,nSv h-1,Operational,AI Engine
grib2/4/2/0/18/24,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",24,,Tasa de dosis de tiroides (adulto),,,nSv h-1,Operational,AI Engine
grib2/4/2/0/18/25,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",25,,Tasa de dosis gamma (adulto),,,nSv h-1,Operational,AI Engine
grib2/4/2/0/18/26,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",26,,Emisión de actividad,,,Bq s⁻¹,Operational,AI Engine
grib2/4/2/0/18/27-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",27-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/0/18/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",192-254,,Reservados para uso local,,,,Operational,Original
grib2/4/2/0/18/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 18: nuclear/radiología",255,,Valor faltante,,,,Operational,Original
