ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/61/48,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",48,,Jour,,,,,Operational,Original
grib2/4/61/49,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",49,,Heure,,,,,Operational,Original
grib2/4/61/50,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",50,,Minute,,,,,Operational,Original
grib2/4/61/51,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",51,,Seconde,,,,,Operational,Original
grib2/4/61/52,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",52,,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,Original
grib2/4/61/53-56,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",53-56,,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,Original
grib2/4/61//1,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,57-68   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,Original
grib2/4/61/57,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",57,,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,,,Operational,Original
grib2/4/61/58,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",58,,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,,,Operational,Original
grib2/4/61/59,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",59,,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,,,Operational,Original
grib2/4/61/60-63,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",60-63,,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,Original
grib2/4/61/64,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",64,,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,,,Operational,Original
grib2/4/61/65-68,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",65-68,,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 4 et 5),,,,Operational,Original
grib2/4/61//2,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,"69-nn   Ces octets figurent dans le message uniquement si n>1, nn = 56 + 12 x n",,,,,Operational,Original
grib2/4/61/69-80,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",69-80,,"Même contenu que les octets 57 à 68, pour l'étape suivante du calcul",,,,,Operational,Original
grib2/4/61/81-nn,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",81-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 57 à 68, répétés au besoin.",,,,,Operational,Original
