Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",27,,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",28-29,,Limite (heures) de tombée des données après l'heure de référence,(voir la note 1),,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",30,,Limite (minutes) de tombée des données après l'heure de référence,,,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",31,,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",32-35,,Heure de la prévision exprimée dans l'unité précisée par l'octet 31,(voir la note 2),,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",36,,Type de la première surface spécifiée,(voir la table de code 4.5),,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",37,,Facteur d'échelle - première surface spécifiée,,,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",38-41,,Valeur ajustée - première surface spécifiée,,,,,Operational
"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",42,,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,,,Operational
(Modèle de définition du produit 4.83 suite),43,,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational
(Modèle de définition du produit 4.83 suite),44-47,,Valeur ajustée - deuxième surface spécifiée,,,,,Operational
(Modèle de définition du produit 4.83 suite),48,,Type de la prévision d'ensemble,(voir la table de code 4.6),,,,Operational
(Modèle de définition du produit 4.83 suite),49,,Numéro de la perturbation,,,,,Operational
(Modèle de définition du produit 4.83 suite),50,,Nombre de prévisions dans l'ensemble,,,,,Operational
(Modèle de définition du produit 4.83 suite),51-52,,Fin de l'intervalle de temps complet - Année,,,,,Operational
(Modèle de définition du produit 4.83 suite),53,,Fin de l'intervalle de temps complet - Mois,,,,,Operational
(Modèle de définition du produit 4.83 suite),54,,Fin de l'intervalle de temps complet - Jour,,,,,Operational
(Modèle de définition du produit 4.83 suite),55,,Fin de l'intervalle de temps complet - Heure,,,,,Operational
(Modèle de définition du produit 4.83 suite),56,,Fin de l'intervalle de temps complet - Minute,,,,,Operational
(Modèle de définition du produit 4.83 suite),57,,Fin de l'intervalle de temps complet - Seconde,,,,,Operational
(Modèle de définition du produit 4.83 suite),58,,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational
(Modèle de définition du produit 4.83 suite),59-62,,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational
(Modèle de définition du produit 4.83 suite),63-74,,Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational
(Modèle de définition du produit 4.83 suite),63,,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,,,Operational
(Modèle de définition du produit 4.83 suite),64,,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,,,Operational
(Modèle de définition du produit 4.83 suite),65,,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,,,Operational
(Modèle de définition du produit 4.83 suite),66-69,,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational
(Modèle de définition du produit 4.83 suite),70,,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,,,Operational
(Modèle de définition du produit 4.83 suite),71-74,,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 3 et 4),,,,Operational
(Modèle de définition du produit 4.83 suite),75-nn,,"Ces octets figurent dans le message uniquement si n>1, nn = 62 + 12 x n",,,,,Operational
(Modèle de définition du produit 4.83 suite),75-86,,"Même contenu que les octets 63 à 74, pour l'étape suivante du calcul",,,,,Operational
(Modèle de définition du produit 4.83 suite),87-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 63 à 74, répétés au besoin",,,,,Operational
