ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/54/(21+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(21+2NP),,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,Original
grib2/4/54/(22+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(22+2NP),,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/54/(23+2NP)-(26+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(23+2NP)-(26+2NP),,Heure de la prévision exprimée dans l'unité précisée par l'octet (22+2NP),,,,,Operational,Original
grib2/4/54/(27+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(27+2NP),,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/54/(28+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(28+2NP),,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/54/(29+2NP)-(32+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(29+2NP)-(32+2NP),,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/54/(33+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(33+2NP),,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/54/(34+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(34+2NP),,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/54/(35+2NP)-(38+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(35+2NP)-(38+2NP),,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/54/(39+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(39+2NP),,Type de la prévision d'ensemble,(voir la table de code 4.6),,4.6,,Operational,Original
grib2/4/54/(40+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(40+2NP),,Numéro de la perturbation,,,,,Operational,Original
grib2/4/54/(41+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(41+2NP),,Nombre de prévisions dans l'ensemble,,,,,Operational,Original
