ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/4/38,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",38,1,Numéro du groupe auquel appartient la commande de haute résolution,,,,,Operational,Original
grib2/4/4/39,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",39,1,Numéro du groupe auquel appartient la commande de basse résolution,,,,,Operational,Original
grib2/4/4/40,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",40,1,Nombre total de groupes,,,,,Operational,Original
grib2/4/4/41,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",41,1,Méthode de groupement,(voir la table de code 4.8),,4.8,,Operational,Original
grib2/4/4/42-45,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",42-45,4,Latitude du point central dans le domaine du groupe,,,,,Operational,Original
grib2/4/4/46-49,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",46-49,4,Longitude du point central dans le domaine du groupe,,,,,Operational,Original
grib2/4/4/50-53,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",50-53,4,Rayon du domaine du groupe,,,,,Operational,Original
grib2/4/4/54,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",54,1,Nc - Nombre de prévisions dans le groupe,,,,,Operational,Original
grib2/4/4/55,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",55,1,Facteur d'échelle - écart type dans le groupe,,,,,Operational,Original
grib2/4/4/56-59,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",56-59,4,Valeur ajustée - écart type dans le groupe,,,,,Operational,Original
grib2/4/4/60,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",60,1,Facteur d'échelle - écart entre le groupe et la moyenne de l'ensemble,,,,,Operational,Original
grib2/4/4/61-64,"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",61-64,4,Valeur ajustée - écart entre le groupe et la moyenne de l'ensemble,,,,,Operational,Original
grib2/4/4/65-(64+Nc),"Modèle de définition du produit 4.4 — Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone circulaire, pour une surface ou une couche horizontale, à un moment donné",65-(64+Nc),,Liste des Nc prévisions d'ensemble (la valeur de Nc est donnée à l'octet 54),,,,,Operational,Original
