ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/46/31,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",31,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/46/32-35,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",32-35,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 31,(voir la note 2),,,,Operational,Original
grib2/4/46/36,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",36,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/46/37,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",37,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/46/38-41,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",38-41,4,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/46/42,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",42,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/46/43,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",43,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/46/44-47,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",44-47,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/46/48-49,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",48-49,2,Année - Fin de l’intervalle de temps complet,,,,,Operational,Original
grib2/4/46/50,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",50,1,Mois- Fin de l’intervalle de temps complet,,,,,Operational,Original
grib2/4/46/51,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",51,1,Jour - Fin de l’intervalle de temps complet,,,,,Operational,Original
grib2/4/46/52,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",52,1,Heure - Fin de l’intervalle de temps complet,,,,,Operational,Original
grib2/4/46/53,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",53,1,Minute - Fin de l’intervalle de temps complet,,,,,Operational,Original
grib2/4/46/54,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",54,1,Seconde - Fin de l’intervalle de temps complet,,,,,Operational,Original
grib2/4/46/55,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",55,1,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,Original
grib2/4/46/56-59,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",56-59,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,Original
grib2/4/46//1,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",,,60-71   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,Original
grib2/4/46/60,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",60,1,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Operational,Original
grib2/4/46/61,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",61,1,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Operational,Original
grib2/4/46/62,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",62,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/46/63-66,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",63-66,4,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,Original
grib2/4/46/67,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",67,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/46/68-71,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",68-71,4,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 3 et 4),,,,Operational,Original
grib2/4/46//2,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",,,"72-nn   Ces octets figurent dans le message uniquement si n > 1, nn = 59 + 12 x n",,,,,Operational,Original
grib2/4/46/72-83,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",72-83,12,"Même contenu que les octets 60 à 71, pour l'étape suivante du calcul",,,,,Operational,Original
grib2/4/46/84-nn,"Modèle de définition du produit 4.46 — Valeurs moyennes, cumulées et/ou extrêmes, ou autres valeurs statistiques, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relatives aux aérosols",84-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 60 à 71, répétés au besoin",,,,,Operational,Original
