ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/13/24,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",24,,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/13/25-28,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",25-28,,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/13/29,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",29,,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,,,Operational,Original
grib2/4/13/30,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",30,,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/13/31-34,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",31-34,,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/13/35,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",35,,Prévision dérivée,(voir la table de code 4.7),,,,Operational,Original
grib2/4/13/36,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",36,,Nombre de prévisions dans l'ensemble (N),,,,,Operational,Original
grib2/4/13/37,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",37,,Indicateur de groupe,,,,,Operational,Original
grib2/4/13/38,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",38,,Numéro du groupe auquel appartient la commande de haute résolution,,,,,Operational,Original
grib2/4/13/39,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",39,,Numéro du groupe auquel appartient la commande de basse résolution,,,,,Operational,Original
grib2/4/13/40,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",40,,Nombre total de groupes,,,,,Operational,Original
grib2/4/13/41,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",41,,Méthode de groupement,(voir la table de code 4.8),,,,Operational,Original
grib2/4/13/42-45,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",42-45,,Latitude Nord du domaine du groupe,,,,,Operational,Original
grib2/4/13/46-49,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",46-49,,Latitude Sud du domaine du groupe,,,,,Operational,Original
grib2/4/13/50-53,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",50-53,,Longitude Est du domaine du groupe,,,,,Operational,Original
grib2/4/13/54-57,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",54-57,,Longitude Ouest du domaine du groupe,,,,,Operational,Original
grib2/4/13/58,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",58,,Nc - Nombre de prévisions dans le groupe,,,,,Operational,Original
grib2/4/13/59,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",59,,Facteur d'échelle - écart type dans le groupe,,,,,Operational,Original
grib2/4/13/60-63,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",60-63,,Valeur ajustée - écart type dans le groupe,,,,,Operational,Original
grib2/4/13/64,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",64,,Facteur d'échelle - écart entre le groupe et la moyenne de l'ensemble,,,,,Operational,Original
grib2/4/13/65-68,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",65-68,,Valeur ajustée - écart entre le groupe et la moyenne de l'ensemble,,,,,Operational,Original
grib2/4/13/69-70,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",69-70,,Fin de l'intervalle de temps complet - Année,,,,,Operational,Original
grib2/4/13/71,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",71,,Fin de l'intervalle de temps complet - Mois,,,,,Operational,Original
grib2/4/13/72,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",72,,Fin de l'intervalle de temps complet - Jour,,,,,Operational,Original
grib2/4/13/73,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",73,,Fin de l'intervalle de temps complet - Heure,,,,,Operational,Original
grib2/4/13/74,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",74,,Fin de l'intervalle de temps complet - Minute,,,,,Operational,Original
grib2/4/13/75,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",75,,Fin de l'intervalle de temps complet - Seconde,,,,,Operational,Original
grib2/4/13/76,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",76,,n Nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,Original
grib2/4/13/77-80,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",77-80,,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,Original
grib2/4/13//1,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,81-92   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,Original
grib2/4/13/81,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",81,,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,,,Operational,Original
grib2/4/13/82,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",82,,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,,,Operational,Original
grib2/4/13/83,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",83,,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,,,Operational,Original
grib2/4/13/84-87,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",84-87,,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,Original
grib2/4/13/88,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",88,,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,,,Operational,Original
grib2/4/13/89-92,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",89-92,,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 3 et 4),,,,Operational,Original
grib2/4/13//2,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,"93-nn   Ces octets figurent dans le message uniquement si n>1, nn = 80 + 12 x n",,,,,Operational,Original
grib2/4/13/93-104,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",93-104,,"Même contenu que les octets 81 à 92, pour l'étape suivante du calcul",,,,,Operational,Original
grib2/4/13/105-nn,"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",105-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 81 à 92, répétés au besoin.",,,,,Operational,Original
grib2/4/13/(nn+1)-(nn+Nc),"Modèle de définition du produit 4.13 – Prévision dérivée, établie à partir d'un groupe de membres de l'ensemble, appliquée à une zone rectangulaire, pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(nn+1)-(nn+Nc),,Liste des Nc prévisions d'ensemble (la valeur de Nc est donnée à l'octet 58),,,,,Operational,Original
