ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/9/24,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/9/25-28,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/9/29,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",29,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/9/30,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/9/31-34,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/9/35,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",35,1,Numéro de la probabilité prévue,,,,,Operational,Original
grib2/4/9/36,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",36,1,Nombre total de probabilités prévues,,,,,Operational,Original
grib2/4/9/37,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",37,1,Type de probabilité,(voir la table de code 4.9),,4.9,,Operational,Original
grib2/4/9/38,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",38,1,Facteur d'échelle - limite inférieure,,,,,Operational,Original
grib2/4/9/39-42,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",39-42,4,Valeur ajustée - limite inférieure,,,,,Operational,Original
grib2/4/9/43,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",43,1,Facteur d'échelle - limite supérieure,,,,,Operational,Original
grib2/4/9/44-47,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",44-47,4,Valeur ajustée - limite supérieure,,,,,Operational,Original
grib2/4/9/48-49,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",48-49,2,Année,,,,,Operational,Original
grib2/4/9/50,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",50,1,Mois,,,,,Operational,Original
grib2/4/9/51,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",51,1,Jour,,,,,Operational,Original
grib2/4/9/52,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",52,1,Heure,,,,,Operational,Original
grib2/4/9/53,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",53,1,Minute,,,,,Operational,Original
grib2/4/9/54,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",54,1,Seconde,,,,,Operational,Original
grib2/4/9/55,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",55,1,n Nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,Original
grib2/4/9/56-59,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",56-59,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,Original
grib2/4/9//1,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,60-71   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,Original
grib2/4/9/60,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",60,1,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Operational,Original
grib2/4/9/61,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",61,1,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Operational,Original
grib2/4/9/62,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",62,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/9/63-66,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",63-66,4,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,Original
grib2/4/9/67,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",67,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/9/68-71,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",68-71,4,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 3 et 4),,,,Operational,Original
grib2/4/9//2,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,"72-nn   Ces octets figurent dans le message uniquement si n>1, nn = 59 + 12 x n",,,,,Operational,Original
grib2/4/9/72-83,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",72-83,12,"Même contenu que les octets 60 à 71, pour l'étape suivante du calcul",,,,,Operational,Original
grib2/4/9/84-nn,"Modèle de définition du produit 4.9 — Prévision de probabilité pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",84-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 60 à 71, répétés au besoin.",,,,,Operational,Original
