ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/73/34,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",34,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/73/35,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",35,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/73/36-39,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",36-39,4,Valeur ajustée – deuxième surface spécifiée,,,,,Operational,Original
grib2/4/73/40,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",40,1,Type de prévision d'ensemble,(voir la table de code 4.6),,4.6,,Operational,Original
grib2/4/73/41,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",41,1,Numéro de la perturbation,,,,,Operational,Original
grib2/4/73/42,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",42,1,Nombre de prévisions dans l'ensemble,,,,,Operational,Original
grib2/4/73/43-44,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",43-44,2,Année,,,,,Operational,Original
grib2/4/73/45,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",45,1,Mois,,,,,Operational,Original
grib2/4/73/46,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",46,1,Jour,,,,,Operational,Original
grib2/4/73/47,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",47,1,Heure,,,,,Operational,Original
grib2/4/73/48,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",48,1,Minute,,,,,Operational,Original
grib2/4/73/49,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",49,1,Seconde,,,,,Operational,Original
grib2/4/73/50,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",50,1,n - nombre de spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,Original
grib2/4/73/51-54,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",51-54,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,Original
grib2/4/73//1,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,55-66   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,Original
grib2/4/73/55,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",55,1,Calcul statistique permettant d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Operational,Original
grib2/4/73/56,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",56,1,Type d'incrément de temps entre les champs successifs utilisé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Operational,Original
grib2/4/73/57,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",57,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/73/58-61,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",58-61,4,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,Original
grib2/4/73/62,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",62,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/73/63-66,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",63-66,4,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 6 et 7),,,,Operational,Original
grib2/4/73//2,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,"67-nn   Ces octets figurent dans le message uniquement si n>1, nn = 54 + 12 x n",,,,,Operational,Original
grib2/4/73/67-78,"Modèle de définition du produit 4.73 Prévision d'ensemble post-traitement prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",67-78,12,"Même contenu que les octets 55 à 66, pour l'étape suivante du calcul",,,,,Operational,Original
grib2/4/73/79-nn,(Modèle de définition du produit 4.73 suite),79-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 55 à 66, répétés au besoin",,,,,Operational,Original
